timestamp;user_id;agence;application;processus;action;duree_action_sec;success;field_modified;error_code;screen
2025-05-10 15:07:52;USER0018;AGENCE CARTHAGE;Attijari Net;DEMANDE_CHEQUIER;UPLOAD_DOCUMENT;4.7;True;;;SCREEN_DEMANDECHEQ_7
2025-05-10 15:23:21;USER0046;AGENCE NABEUL;Attijari Net;VIREMENT_INTERNE;FILL_FIELD;5.9;True;;;SCREEN_VIREMENTINT_15
2025-05-10 15:25:29;USER0027;AGENCE MONASTIR;Credit Platform;DEMANDE_CREDIT_CONSO;UPLOAD_DOCUMENT;3.5;True;;;SCREEN_DEMANDECRED_18
2025-05-10 20:11:05;USER0054;AGENCE SOUSSE;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;ERROR_VALIDATION;6.2;False;;ERR_701;SCREEN_DEMANDECART_22
2025-05-10 22:19:32;USER0068;AGENCE SOUSSE;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;ERROR_VALIDATION;1.4;False;;ERR_001;SCREEN_PAIEMENTFAC_18
2025-05-10 23:01:45;USER0030;AGENCE KAIROUAN;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;LOGOUT;9.5;True;;;SCREEN_OUVERTURECO_10
2025-05-11 00:21:29;USER0074;AGENCE GABES;Credit Platform;CHANGE_DEVISES;ACCESS_DENIED;10.7;False;;ERR_101;SCREEN_CHANGEDEVIS_22
2025-05-11 00:47:13;USER0059;AGENCE TUNIS CENTRE;Credit Platform;PAIEMENT_FACTURE_STEG;ACCESS_DENIED;27.2;False;;ERR_101;SCREEN_PAIEMENTFAC_18
2025-05-11 01:38:52;USER0039;AGENCE CARTHAGE;Core Banking Web;VIREMENT_INTERNATIONAL;SUBMIT_FORM;6.1;True;;;SCREEN_VIREMENTINT_1
2025-05-11 01:44:47;USER0026;AGENCE KAIROUAN;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;LOGIN;8.1;True;;;SCREEN_DEMANDECART_7
2025-05-11 03:40:29;USER0003;AGENCE CARTHAGE;Credit Platform;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;7.0;False;;ERR_001;SCREEN_PAIEMENTFAC_3
2025-05-11 03:57:36;USER0051;AGENCE GABES;Credit Platform;CHANGE_DEVISES;ACCESS_DENIED;22.91945042347081;True;;;SCREEN_CHANGEDEVIS_14
2025-05-11 05:03:18;USER0054;AGENCE HAMMAMET;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;FILL_FIELD;9.0;True;cin;;SCREEN_OUVERTURECO_12
2025-05-11 05:15:49;USER0064;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;LOGOUT;0.3;True;;;SCREEN_PAIEMENTFAC_14
2025-05-11 06:21:41;USER0052;AGENCE SOUSSE;Attijari Net;CHANGE_DEVISES;APPROVE;1.5;True;;;SCREEN_CHANGEDEVIS_4
2025-05-11 06:50:26;USER0039;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;VALIDATE_FIELD;0.5;True;;;SCREEN_OUVERTURECO_13
2025-05-11 08:58:42;USER0023;AGENCE BIZERTE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;LOGIN;5.0;True;;;SCREEN_VIREMENTINT_16
2025-05-11 09:04:13;USER0017;AGENCE BIZERTE;Credit Platform;OPPOSITION_CARTE;APPROVE;13.3;True;;;SCREEN_OPPOSITIONC_16
2025-05-11 10:06:09;USER0005;AGENCE GABES;Core Banking Web;PAIEMENT_FACTURE_STEG;APPROVE;3.0;True;;;SCREEN_PAIEMENTFAC_22
2025-05-11 10:35:32;USER0038;AGENCE CARTHAGE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;VALIDATE_FIELD;8.242250698869194;False;;ERR_901;SCREEN_OUVERTURECO_5
2025-05-11 11:28:28;USER0038;AGENCE KAIROUAN;Credit Platform;PAIEMENT_FACTURE_STEG;SESSION_EXPIRED;2.0;False;;ERR_001;SCREEN_PAIEMENTFAC_20
2025-05-11 12:02:42;USER0064;AGENCE MONASTIR;Attijari Net;VIREMENT_INTERNE;APPROVE;0.5;True;;;SCREEN_VIREMENTINT_6
2025-05-11 14:16:42;USER0008;AGENCE SFAX;Credit Platform;PAIEMENT_FACTURE_STEG;LOGOUT;0.5;True;;;SCREEN_PAIEMENTFAC_6
2025-05-11 15:29:59;USER0021;AGENCE TUNIS CENTRE;Attijari Net;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;14.7;True;;;SCREEN_VIREMENTINT_18
2025-05-11 15:53:40;USER0023;AGENCE SOUSSE;Attijari Net;DEMANDE_CREDIT_CONSO;OPEN_FORM;1.1;True;;;SCREEN_DEMANDECRED_6
2025-05-11 16:07:29;USER0036;AGENCE SOUSSE;Mobile Banking Backoffice;CHANGE_DEVISES;UPLOAD_DOCUMENT;7.3;True;;;SCREEN_CHANGEDEVIS_7
2025-05-11 16:46:47;USER0016;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;5.8;True;;;SCREEN_VIREMENTINT_24
2025-05-11 17:34:41;USER0018;AGENCE NABEUL;Core Banking Web;VIREMENT_INTERNE;OPEN_FORM;2.0;True;;;SCREEN_VIREMENTINT_24
2025-05-11 18:41:23;USER0072;AGENCE SOUSSE;Attijari Net;CHANGE_DEVISES;UPLOAD_DOCUMENT;2.5;True;;;SCREEN_CHANGEDEVIS_16
2025-05-11 19:04:16;USER0037;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;1.9;True;;;SCREEN_VIREMENTINT_9
2025-05-11 19:47:59;USER0054;AGENCE KAIROUAN;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;LOGIN;1.5;True;;;SCREEN_OUVERTURECO_13
2025-05-11 20:04:03;USER0016;AGENCE TUNIS CENTRE;Credit Platform;VIREMENT_INTERNATIONAL;SUBMIT_FORM;1.5;True;;;SCREEN_VIREMENTINT_12
2025-05-11 20:38:31;USER0030;AGENCE NABEUL;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;LOGOUT;5.9;True;;;SCREEN_OUVERTURECO_19
2025-05-11 20:51:43;USER0022;AGENCE KAIROUAN;Attijari Net;PAIEMENT_FACTURE_STEG;APPROVE;16.3;True;;;SCREEN_PAIEMENTFAC_23
2025-05-11 22:30:55;USER0001;AGENCE MONASTIR;Attijari Net;OPPOSITION_CARTE;LOGOUT;7.1;True;;;SCREEN_OPPOSITIONC_23
2025-05-11 23:22:32;USER0011;AGENCE HAMMAMET;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;SUBMIT_FORM;7.7;True;;;SCREEN_VIREMENTINT_1
2025-05-12 00:47:07;USER0045;AGENCE SOUSSE;Credit Platform;DEMANDE_CARTE_VISA;SESSION_EXPIRED;5.8;False;;ERR_401;SCREEN_DEMANDECART_8
2025-05-12 00:58:37;USER0018;AGENCE TUNIS CENTRE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;SESSION_EXPIRED;1.3;False;;ERR_701;SCREEN_OUVERTURECO_4
2025-05-12 04:20:42;USER0076;AGENCE SOUSSE;Attijari Net;DEMANDE_CARTE_VISA;LOGIN;5.2;True;;;SCREEN_DEMANDECART_21
2025-05-12 05:23:47;USER0042;AGENCE SFAX;Credit Platform;PAIEMENT_FACTURE_STEG;LOGOUT;28.8;True;;;SCREEN_PAIEMENTFAC_22
2025-05-12 10:12:20;USER0072;AGENCE SFAX;Core Banking Web;DEMANDE_CHEQUIER;ACCESS_DENIED;2.4;False;;ERR_401;SCREEN_DEMANDECHEQ_19
2025-05-12 11:10:38;USER0035;AGENCE GABES;Mobile Banking Backoffice;DEMANDE_CARTE_VISA;LOGIN;2.580792131332246;True;;;SCREEN_DEMANDECART_21
2025-05-12 13:54:29;USER0051;AGENCE GABES;Credit Platform;VIREMENT_INTERNATIONAL;SESSION_EXPIRED;5.0;False;;ERR_001;SCREEN_VIREMENTINT_5
2025-05-12 17:19:13;USER0075;AGENCE BIZERTE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;LOGIN;3.9;True;;;SCREEN_OUVERTURECO_17
2025-05-12 17:52:50;USER0040;AGENCE HAMMAMET;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;FILL_FIELD;3.0;True;montant_credit;;SCREEN_PAIEMENTFAC_3
2025-05-12 18:20:56;USER0042;AGENCE NABEUL;Mobile Banking Backoffice;VIREMENT_INTERNE;VALIDATE_FIELD;6.1;True;;;SCREEN_VIREMENTINT_19
2025-05-12 20:14:29;USER0014;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;ACCESS_DENIED;0.3;False;;ERR_501;SCREEN_PAIEMENTFAC_1
2025-05-12 20:40:38;USER0056;AGENCE NABEUL;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;LOGIN;7.2;True;;;SCREEN_VIREMENTINT_23
2025-05-12 21:45:59;USER0047;AGENCE SFAX;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;LOGIN;0.3;True;;;SCREEN_OUVERTURECO_1
2025-05-12 21:55:18;USER0025;AGENCE NABEUL;Core Banking Web;PAIEMENT_FACTURE_STEG;ACCESS_DENIED;0.3567552782598449;True;;;SCREEN_PAIEMENTFAC_23
2025-05-12 23:41:47;USER0034;AGENCE TUNIS CENTRE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;APPROVE;1.4;True;;;SCREEN_OUVERTURECO_20
2025-05-13 00:22:50;USER0040;AGENCE BIZERTE;Attijari Net;DEMANDE_CHEQUIER;FILL_FIELD;0.4;True;rib_destinataire;;SCREEN_DEMANDECHEQ_9
2025-05-13 00:43:32;USER0035;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;OPEN_FORM;4.0;True;;;SCREEN_PAIEMENTFAC_23
2025-05-13 02:01:04;USER0061;AGENCE GABES;Credit Platform;OPPOSITION_CARTE;OPEN_FORM;2.8;True;;;SCREEN_OPPOSITIONC_5
2025-05-13 02:40:50;USER0053;AGENCE TUNIS CENTRE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;ACCESS_DENIED;4.4;False;;ERR_101;SCREEN_OUVERTURECO_7
2025-05-13 03:37:41;USER0072;AGENCE KAIROUAN;Attijari Net;PAIEMENT_FACTURE_SONED;SUBMIT_FORM;7.7;True;;;SCREEN_PAIEMENTFAC_6
2025-05-13 05:33:25;USER0010;AGENCE MONASTIR;Core Banking Web;PAIEMENT_FACTURE_STEG;VALIDATE_FIELD;1.5;True;;;SCREEN_PAIEMENTFAC_17
2025-05-13 05:35:16;USER0030;AGENCE GABES;Core Banking Web;DEMANDE_CREDIT_CONSO;UPLOAD_DOCUMENT;20.2;True;;;SCREEN_DEMANDECRED_22
2025-05-13 05:37:03;USER0031;AGENCE SFAX;Credit Platform;DEMANDE_CARTE_VISA;SESSION_EXPIRED;9.1;False;;ERR_501;SCREEN_DEMANDECART_17
2025-05-13 07:39:45;USER0057;AGENCE BIZERTE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;OPEN_FORM;5.2;True;;;SCREEN_OUVERTURECO_13
2025-05-13 08:54:43;USER0020;AGENCE CARTHAGE;Core Banking Web;OUVERTURE_COMPTE_PARTICULIER;ACCESS_DENIED;0.6;False;;ERR_901;SCREEN_OUVERTURECO_12
2025-05-13 09:24:46;USER0021;AGENCE BIZERTE;Credit Platform;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;10.4;True;;;SCREEN_VIREMENTINT_4
2025-05-13 10:58:46;USER0055;AGENCE GABES;Attijari Net;DEMANDE_CARTE_VISA;LOGOUT;17.9;True;;;SCREEN_DEMANDECART_8
2025-05-13 12:15:02;USER0064;AGENCE GABES;Core Banking Web;OPPOSITION_CARTE;REJECT;1.5;True;;;SCREEN_OPPOSITIONC_5
2025-05-13 12:30:12;USER0062;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;PAIEMENT_FACTURE_SONED;LOGOUT;6.7;True;;;SCREEN_PAIEMENTFAC_5
2025-05-13 13:43:36;USER0075;AGENCE SOUSSE;Mobile Banking Backoffice;VIREMENT_INTERNE;LOGIN;5.7;True;;;SCREEN_VIREMENTINT_13
2025-05-13 15:10:15;USER0024;AGENCE GABES;Attijari Net;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;6.8;True;;;SCREEN_VIREMENTINT_11
2025-05-13 17:36:58;USER0009;AGENCE SOUSSE;Core Banking Web;PAIEMENT_FACTURE_SONED;VALIDATE_FIELD;16.1;True;;;SCREEN_PAIEMENTFAC_8
2025-05-13 18:32:19;USER0039;AGENCE SFAX;Credit Platform;DEMANDE_CREDIT_CONSO;LOGIN;10.5;True;;;SCREEN_DEMANDECRED_8
2025-05-13 18:54:14;USER0064;AGENCE SFAX;Credit Platform;CHANGE_DEVISES;LOGOUT;7.9;True;;;SCREEN_CHANGEDEVIS_1
2025-05-13 19:32:01;USER0020;AGENCE MONASTIR;Attijari Net;PAIEMENT_FACTURE_SONED;ACCESS_DENIED;5.0;False;;ERR_401;SCREEN_PAIEMENTFAC_13
2025-05-13 20:43:30;USER0037;AGENCE TUNIS CENTRE;Core Banking Web;OPPOSITION_CARTE;OPEN_FORM;11.7;True;;;SCREEN_OPPOSITIONC_5
2025-05-13 21:56:34;USER0050;AGENCE NABEUL;Core Banking Web;PAIEMENT_FACTURE_STEG;OPEN_FORM;0.3;True;;;SCREEN_PAIEMENTFAC_21
2025-05-13 23:53:44;USER0069;AGENCE TUNIS CENTRE;Credit Platform;DEMANDE_CHEQUIER;SUBMIT_FORM;0.3;True;;;SCREEN_DEMANDECHEQ_8
2025-05-14 00:49:19;USER0023;AGENCE KAIROUAN;Attijari Net;DEMANDE_CREDIT_CONSO;SUBMIT_FORM;7.3;True;;;SCREEN_DEMANDECRED_17
2025-05-14 02:49:32;USER0048;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;DEMANDE_CHEQUIER;OPEN_FORM;11.2;True;;;SCREEN_DEMANDECHEQ_23
2025-05-14 03:48:07;USER0058;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;ACCESS_DENIED;3.5;False;;ERR_901;SCREEN_DEMANDECRED_23
2025-05-14 04:03:13;USER0067;AGENCE TUNIS CENTRE;Attijari Net;VIREMENT_INTERNE;LOGIN;3.1;True;;;SCREEN_VIREMENTINT_13
2025-05-14 05:32:31;USER0034;AGENCE GABES;Mobile Banking Backoffice;CHANGE_DEVISES;LOGOUT;3.8;True;;;SCREEN_CHANGEDEVIS_9
2025-05-14 05:37:16;USER0042;AGENCE CARTHAGE;Attijari Net;DEMANDE_CHEQUIER;SUBMIT_FORM;0.2913075782155647;True;;;SCREEN_DEMANDECHEQ_2
2025-05-14 05:45:29;USER0069;AGENCE CARTHAGE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;REJECT;5.5;True;;;SCREEN_VIREMENTINT_19
2025-05-14 07:15:03;USER0021;AGENCE CARTHAGE;Attijari Net;DEMANDE_CHEQUIER;ACCESS_DENIED;28.4;False;;ERR_901;SCREEN_DEMANDECHEQ_20
2025-05-14 09:34:08;USER0030;AGENCE GABES;Core Banking Web;CHANGE_DEVISES;LOGOUT;1.1716410123006722;False;;ERR_901;SCREEN_CHANGEDEVIS_17
2025-05-14 09:38:19;USER0020;AGENCE SOUSSE;Core Banking Web;VIREMENT_INTERNATIONAL;REJECT;2.7813170386595325;False;;ERR_201;SCREEN_VIREMENTINT_7
2025-05-14 10:51:42;USER0041;AGENCE KAIROUAN;Credit Platform;OPPOSITION_CARTE;LOGOUT;9.5;True;;;SCREEN_OPPOSITIONC_3
2025-05-14 11:11:13;USER0056;AGENCE MONASTIR;Mobile Banking Backoffice;OPPOSITION_CARTE;SUBMIT_FORM;1.0;True;;;SCREEN_OPPOSITIONC_19
2025-05-14 11:23:35;USER0009;AGENCE TUNIS CENTRE;Core Banking Web;VIREMENT_INTERNATIONAL;REJECT;7.667770690205592;True;;;SCREEN_VIREMENTINT_19
2025-05-14 11:32:56;USER0026;AGENCE SOUSSE;Credit Platform;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;1.3;False;;ERR_501;SCREEN_PAIEMENTFAC_24
2025-05-14 12:07:41;USER0042;AGENCE BIZERTE;Core Banking Web;VIREMENT_INTERNE;ERROR_VALIDATION;1.3;False;;ERR_901;SCREEN_VIREMENTINT_9
2025-05-14 12:12:14;USER0063;AGENCE TUNIS CENTRE;Credit Platform;PAIEMENT_FACTURE_STEG;APPROVE;27.2;True;;;SCREEN_PAIEMENTFAC_10
2025-05-14 15:10:10;USER0051;AGENCE CARTHAGE;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;APPROVE;3.7;True;;;SCREEN_OUVERTURECO_14
2025-05-14 16:59:26;USER0015;AGENCE BIZERTE;Mobile Banking Backoffice;CHANGE_DEVISES;LOGOUT;2.0;True;;;SCREEN_CHANGEDEVIS_18
2025-05-14 17:12:31;USER0014;AGENCE MONASTIR;Core Banking Web;PAIEMENT_FACTURE_STEG;ACCESS_DENIED;5.0;False;;ERR_101;SCREEN_PAIEMENTFAC_15
2025-05-14 17:27:36;USER0056;AGENCE BIZERTE;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;FILL_FIELD;3.7;True;cin;;SCREEN_PAIEMENTFAC_1
2025-05-14 17:59:37;USER0022;AGENCE MONASTIR;Core Banking Web;CHANGE_DEVISES;UPLOAD_DOCUMENT;3.4;True;;;SCREEN_CHANGEDEVIS_6
2025-05-14 18:12:52;USER0056;AGENCE HAMMAMET;Mobile Banking Backoffice;DEMANDE_CREDIT_CONSO;VALIDATE_FIELD;4.4;True;;;SCREEN_DEMANDECRED_15
2025-05-14 20:20:00;USER0054;AGENCE CARTHAGE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;LOGIN;7.3;True;;;SCREEN_VIREMENTINT_6
2025-05-14 20:23:44;USER0003;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;OPEN_FORM;3.3;True;;;SCREEN_VIREMENTINT_18
2025-05-14 22:28:13;USER0011;AGENCE GABES;Core Banking Web;DEMANDE_CHEQUIER;FILL_FIELD;2.5;True;rib_destinataire;;SCREEN_DEMANDECHEQ_1
2025-05-14 22:48:55;USER0065;AGENCE BIZERTE;Attijari Net;OPPOSITION_CARTE;SUBMIT_FORM;3.9;True;;;SCREEN_OPPOSITIONC_24
2025-05-15 01:49:44;USER0019;AGENCE KAIROUAN;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;SESSION_EXPIRED;1.3;False;;ERR_201;SCREEN_PAIEMENTFAC_3
2025-05-15 02:19:38;USER0048;AGENCE SOUSSE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;LOGOUT;2.0;True;;;SCREEN_OUVERTURECO_17
2025-05-15 03:01:53;USER0049;AGENCE HAMMAMET;Core Banking Web;DEMANDE_CARTE_VISA;SUBMIT_FORM;2.2;True;;;SCREEN_DEMANDECART_16
2025-05-15 04:45:21;USER0001;AGENCE MONASTIR;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;LOGOUT;22.8;True;;;SCREEN_PAIEMENTFAC_8
2025-05-15 04:56:34;USER0054;AGENCE MONASTIR;Core Banking Web;VIREMENT_INTERNATIONAL;REJECT;1.8;True;;;SCREEN_VIREMENTINT_17
2025-05-15 07:18:05;USER0001;AGENCE GABES;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;SESSION_EXPIRED;9.3;False;;ERR_001;SCREEN_OUVERTURECO_8
2025-05-15 07:23:05;USER0054;AGENCE KAIROUAN;Credit Platform;DEMANDE_CHEQUIER;LOGIN;0.4;True;;;SCREEN_DEMANDECHEQ_17
2025-05-15 07:53:17;USER0050;AGENCE TUNIS CENTRE;Mobile Banking Backoffice;CHANGE_DEVISES;REJECT;4.7;True;;;SCREEN_CHANGEDEVIS_9
2025-05-15 08:13:29;USER0015;AGENCE HAMMAMET;Mobile Banking Backoffice;OUVERTURE_COMPTE_PARTICULIER;SUBMIT_FORM;0.4;True;;;SCREEN_OUVERTURECO_12
2025-05-15 09:30:35;USER0057;AGENCE CARTHAGE;Attijari Net;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;6.7;False;;ERR_201;SCREEN_PAIEMENTFAC_19
2025-05-15 10:03:39;USER0067;AGENCE BIZERTE;Mobile Banking Backoffice;DEMANDE_CHEQUIER;REJECT;6.7;True;;;SCREEN_DEMANDECHEQ_4
2025-05-15 10:51:06;USER0079;AGENCE GABES;Attijari Net;PAIEMENT_FACTURE_STEG;ERROR_VALIDATION;3.5;False;;ERR_701;SCREEN_PAIEMENTFAC_21
2025-05-15 12:54:35;USER0028;AGENCE MONASTIR;Mobile Banking Backoffice;DEMANDE_CHEQUIER;FILL_FIELD;0.3;True;email;;SCREEN_DEMANDECHEQ_22
2025-05-15 13:46:04;USER0046;AGENCE NABEUL;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;LOGOUT;5.6;True;;;SCREEN_PAIEMENTFAC_11
2025-05-15 15:10:13;USER0051;AGENCE TUNIS CENTRE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;REJECT;8.7;True;;;SCREEN_OUVERTURECO_4
2025-05-15 16:48:11;USER0054;AGENCE TUNIS CENTRE;Core Banking Web;PAIEMENT_FACTURE_SONED;ERROR_VALIDATION;1.3;False;;ERR_201;SCREEN_PAIEMENTFAC_14
2025-05-15 16:58:59;USER0033;AGENCE BIZERTE;Credit Platform;DEMANDE_CHEQUIER;FILL_FIELD;2.6175142215903024;True;telephone;;SCREEN_DEMANDECHEQ_14
2025-05-15 17:23:29;USER0028;AGENCE SFAX;Credit Platform;DEMANDE_CARTE_VISA;SESSION_EXPIRED;8.6;False;;ERR_501;SCREEN_DEMANDECART_6
2025-05-15 18:13:48;USER0050;AGENCE HAMMAMET;Attijari Net;VIREMENT_INTERNE;SUBMIT_FORM;13.4;True;;;SCREEN_VIREMENTINT_17
2025-05-15 18:34:36;USER0072;AGENCE KAIROUAN;Mobile Banking Backoffice;OPPOSITION_CARTE;UPLOAD_DOCUMENT;11.4;True;;;SCREEN_OPPOSITIONC_2
2025-05-15 18:48:50;USER0075;AGENCE TUNIS CENTRE;Attijari Net;OUVERTURE_COMPTE_PARTICULIER;OPEN_FORM;4.4;True;;;SCREEN_OUVERTURECO_8
2025-05-15 19:53:48;USER0041;AGENCE MONASTIR;Attijari Net;OPPOSITION_CARTE;UPLOAD_DOCUMENT;1.8;True;;;SCREEN_OPPOSITIONC_4
2025-05-15 20:01:02;USER0004;AGENCE CARTHAGE;Credit Platform;PAIEMENT_FACTURE_SONED;LOGOUT;4.1;True;;;SCREEN_PAIEMENTFAC_10
2025-05-15 20:16:43;USER0037;AGENCE MONASTIR;Attijari Net;OPPOSITION_CARTE;FILL_FIELD;2.8;True;prenom;;SCREEN_OPPOSITIONC_7
2025-05-15 22:28:15;USER0065;AGENCE CARTHAGE;Core Banking Web;PAIEMENT_FACTURE_SONED;FILL_FIELD;1.5;True;motif;;SCREEN_PAIEMENTFAC_4
2025-05-15 22:36:40;USER0052;AGENCE SOUSSE;Attijari Net;CHANGE_DEVISES;APPROVE;0.5;True;;;SCREEN_CHANGEDEVIS_16
2025-05-15 22:54:10;USER0067;AGENCE GABES;Mobile Banking Backoffice;PAIEMENT_FACTURE_STEG;APPROVE;6.6;True;;;SCREEN_PAIEMENTFAC_14
2025-05-15 23:53:20;USER0055;AGENCE CARTHAGE;Core Banking Web;DEMANDE_CHEQUIER;FILL_FIELD;0.6;True;motif;;SCREEN_DEMANDECHEQ_16
2025-05-16 01:19:36;USER0015;AGENCE GABES;Core Banking Web;VIREMENT_INTERNE;ERROR_VALIDATION;7.4;False;;ERR_901;SCREEN_VIREMENTINT_9
2025-05-16 01:23:07;USER0028;AGENCE TUNIS CENTRE;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;SESSION_EXPIRED;1.8;False;;ERR_101;SCREEN_OUVERTURECO_4
2025-05-16 02:10:43;USER0013;AGENCE BIZERTE;Attijari Net;DEMANDE_CHEQUIER;SESSION_EXPIRED;6.0;False;;ERR_101;SCREEN_DEMANDECHEQ_24
2025-05-16 02:46:03;USER0001;AGENCE HAMMAMET;Core Banking Web;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;4.1;True;;;SCREEN_VIREMENTINT_6
2025-05-16 03:56:06;USER0070;AGENCE NABEUL;Core Banking Web;DEMANDE_CHEQUIER;LOGOUT;1.3;True;;;SCREEN_DEMANDECHEQ_1
2025-05-16 03:59:35;USER0048;AGENCE NABEUL;Mobile Banking Backoffice;VIREMENT_INTERNE;LOGIN;2.6;True;;;SCREEN_VIREMENTINT_7
2025-05-16 04:10:37;USER0071;AGENCE SFAX;Core Banking Web;DEMANDE_CHEQUIER;REJECT;4.3;True;;;SCREEN_DEMANDECHEQ_1
2025-05-16 05:28:29;USER0017;AGENCE SOUSSE;Credit Platform;CHANGE_DEVISES;UPLOAD_DOCUMENT;11.5;True;;;SCREEN_CHANGEDEVIS_19
2025-05-16 05:37:35;USER0072;AGENCE HAMMAMET;Attijari Net;PAIEMENT_FACTURE_SONED;OPEN_FORM;0.6;True;;;SCREEN_PAIEMENTFAC_8
2025-05-16 05:56:27;USER0053;AGENCE SFAX;Credit Platform;PAIEMENT_FACTURE_STEG;SUBMIT_FORM;4.3;True;;;SCREEN_PAIEMENTFAC_3
2025-05-16 06:14:12;USER0019;AGENCE BIZERTE;Attijari Net;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;20.9;True;;;SCREEN_VIREMENTINT_1
2025-05-16 08:17:13;USER0028;AGENCE GABES;Credit Platform;CHANGE_DEVISES;APPROVE;5.4;True;;;SCREEN_CHANGEDEVIS_1
2025-05-16 09:47:02;USER0046;AGENCE TUNIS CENTRE;Core Banking Web;CHANGE_DEVISES;UPLOAD_DOCUMENT;3.421936651324386;True;;;SCREEN_CHANGEDEVIS_7
2025-05-16 09:57:41;USER0054;AGENCE HAMMAMET;Mobile Banking Backoffice;CHANGE_DEVISES;APPROVE;3.06821630809158;True;;;SCREEN_CHANGEDEVIS_21
2025-05-16 10:58:55;USER0006;AGENCE KAIROUAN;Core Banking Web;DEMANDE_CHEQUIER;LOGIN;6.9;True;;;SCREEN_DEMANDECHEQ_13
2025-05-16 11:56:37;USER0043;AGENCE KAIROUAN;Attijari Net;DEMANDE_CARTE_VISA;SUBMIT_FORM;4.7;True;;;SCREEN_DEMANDECART_1
2025-05-16 12:41:31;USER0012;AGENCE TUNIS CENTRE;Core Banking Web;VIREMENT_INTERNATIONAL;UPLOAD_DOCUMENT;14.6;True;;;SCREEN_VIREMENTINT_16
2025-05-16 15:09:31;USER0068;AGENCE TUNIS CENTRE;Attijari Net;PAIEMENT_FACTURE_SONED;SESSION_EXPIRED;0.3;False;;ERR_401;SCREEN_PAIEMENTFAC_22
2025-05-16 16:20:27;USER0036;AGENCE SFAX;Core Banking Web;PAIEMENT_FACTURE_STEG;ACCESS_DENIED;21.0;False;;ERR_101;SCREEN_PAIEMENTFAC_22
2025-05-16 16:31:16;USER0056;AGENCE GABES;Mobile Banking Backoffice;VIREMENT_INTERNATIONAL;REJECT;14.7;True;;;SCREEN_VIREMENTINT_14
2025-05-16 17:15:21;USER0038;AGENCE CARTHAGE;Credit Platform;OUVERTURE_COMPTE_PARTICULIER;SUBMIT_FORM;2.7;True;;;SCREEN_OUVERTURECO_4
